397.6019,2243
397.6189,2184
397.63586,2150
397.65283,2188
397.6698,2191
397.6868,2209
397.70377,2198
397.72073,2173
397.7377,2228
397.75467,2195
397.77164,2182
397.7886,2157
397.8056,2269
397.82257,2180
397.83954,2185
397.85651,2185
397.87347,2308
397.89044,2166
397.90741,2440
397.92438,2339
397.94135,2175
397.95831,2179
397.97528,2204
397.99225,2130
398.00922,2273
398.02618,2157
398.04315,2175
398.06012,2283
398.07709,2243
398.09406,2168
398.11102,2214
398.12799,2178
398.14496,2263
398.16193,2430
398.17889,2289
398.19583,2163
398.2128,2213
398.22977,2164
398.24673,2192
398.2637,2203
398.28067,2323
398.29761,2234
398.31458,2178
398.33154,2164
398.34851,2199
398.36548,2202
398.38242,2190
398.39938,2275
398.41635,2189
398.43332,2145
398.45026,2163
398.46722,2220
398.48419,2298
398.50113,2216
398.5181,2127
398.53506,2139
398.552,2099
398.56897,2177
398.58594,2231
398.60287,2175
398.61984,2171
398.63678,2160
398.65375,2126
398.67072,2186
398.68765,2170
398.70462,2149
398.72156,2118
398.73853,2174
398.75546,2155
398.77243,2164
398.78937,2225
398.80634,2100
398.82327,2185
398.84024,2210
398.85718,2232
398.87415,2200
398.89108,2123
398.90802,2162
398.92499,2274
398.94193,2147
398.95889,2163
398.97583,2221
398.99277,2146
399.00974,2305
399.02667,2266
399.04361,2517
399.06058,2920
399.07751,2554
399.09445,2324
399.11142,2218
399.12836,2196
399.14529,2206
399.16223,2358
399.1792,2451
399.19614,2377
399.21307,2342
399.23001,2247
399.24698,2164
399.26392,2123
399.28085,2179
399.29779,2105
399.31473,2149
399.33167,2210
399.34863,2180
399.36557,2136
399.38251,2153
399.39944,2323
399.41638,2279
399.43332,2215
399.45026,2240
399.46719,2238
399.48413,2184
399.50107,2095
399.51801,2147
399.53494,2161
399.55188,2380
399.56882,2174
399.58575,2143
399.60269,2224
399.61963,2270
399.63657,2158
399.6535,2082
399.67044,2093
399.68738,2191
399.70432,2112
399.72125,2126
399.73819,2111
399.75513,2142
399.77203,2230
399.78897,2137
399.80591,2262
399.82285,2112
399.83978,2208
399.85672,2441
399.87363,2255
399.89056,2157
399.9075,2145
399.92444,2203
399.94135,2199
399.95828,2144
399.97522,2122
399.99216,2167
400.00906,2142
400.026,2035
400.04294,2095
400.05984,2174
400.07678,2091
400.09372,2097
400.11063,2128
400.12756,2149
400.1445,2111
400.16141,2106
400.17834,2194
400.19525,2097
400.21219,2203
400.22913,2105
400.24603,2160
400.26297,2102
400.27988,2057
400.29681,2122
400.31372,2155
400.33066,2113
400.34756,2142
400.3645,2085
400.38141,2062
400.39835,2175
400.41525,2064
400.43216,2171
400.4491,2085
400.466,2106
400.48294,2114
400.49985,2143
400.51675,2111
400.53369,2119
400.5506,2155
400.56754,2054
400.58444,2097
400.60135,2209
400.61829,2129
400.63519,2207
400.6521,2156
400.66901,2137
400.68594,2162
400.70285,2077
400.71976,2082
400.73666,2100
400.7536,2187
400.77051,2106
400.78741,2239
400.80432,2211
400.82123,2207
400.83817,2187
400.85507,2150
400.87198,2193
400.88889,2218
400.90579,2300
400.9227,2411
400.93961,2678
400.95651,2757
400.97342,2915
400.99033,2403
401.00726,2461
401.02417,2860
401.04108,2812
401.05798,2327
401.07489,2202
401.0918,2231
401.1087,2378
401.12561,2418
401.14252,2798
401.15942,2416
401.1763,2336
401.19321,2132
401.21011,2180
401.22702,2232
401.24393,2127
401.26083,2144
401.27774,2089
401.29465,2301
401.31155,2166
401.32843,2196
401.34534,2193
401.36224,2164
401.37915,2223
401.39606,2456
401.41293,2476
401.42984,2449
401.44675,2674
401.46365,2806
401.48053,3538
401.49744,2589
401.51434,2409
401.53125,2512
401.54813,2500
401.56503,2720
401.58194,2451
401.59882,2457
401.61572,2480
401.63263,2651
401.64951,3099
401.66641,2681
401.68329,2482
401.7002,2656
401.7171,3488
401.73398,3477
401.75089,3121
401.76776,2969
401.78467,3163
401.80154,3519
401.81845,4099
401.83533,4521
401.85223,3326
401.86911,3153
401.88602,3135
401.90289,2954
401.9198,2461
401.93668,2598
401.95355,2539
401.97046,2748
401.98734,2708
402.00424,2310
402.02112,2204
402.03799,2168
402.0549,2207
402.07178,2271
402.08865,2445
402.10556,2359
402.12244,2554
402.13931,2594
402.15622,2362
402.1731,2712
402.18997,2273
402.20685,2134
402.22375,2143
402.24063,2169
402.25751,2158
402.27438,2170
402.29126,2064
402.30817,2114
402.32504,2338
402.34192,2198
402.3588,2307
402.37567,2244
402.39255,2375
402.40942,2205
402.42633,2130
402.44321,2176
402.46008,2471
402.47696,2228
402.49384,2144
402.51071,2112
402.52759,2061
402.54446,2114
402.56134,2112
402.57822,2068
402.59509,2125
402.61197,2059
402.62885,2070
402.64572,2036
402.6626,2045
402.67947,2079
402.69635,2146
402.7132,2114
402.73007,2142
402.74695,2077
402.76382,2152
402.7807,2048
402.79758,2084
402.81445,2054
402.8313,2039
402.84818,2018
402.86505,2060
402.88193,2203
402.8988,2072
402.91565,2032
402.93253,2080
402.9494,2047
402.96628,1999
402.98312,2090
403,2058
403.01688,2104
403.03372,2233
403.0506,2084
403.06747,2210
403.08432,2169
403.1012,2061
403.11807,2056
403.13492,2192
403.15179,2088
403.16864,2108
403.18552,2068
403.20239,2042
403.21924,2147
403.23611,2095
403.25296,2089
403.26984,2084
403.28668,1987
403.30356,2013
403.3204,2023
403.33728,1976
403.35413,2032
403.371,2104
403.38785,1999
403.40469,2139
403.42157,2160
403.43842,2272
403.45529,2485
403.47214,2381
403.48898,2275
403.50586,2127
403.52271,2160
403.53955,2055
403.55643,2043
403.57327,2070
403.59012,2135
403.60699,2041
403.62384,2122
403.64069,2070
403.65753,2109
403.67441,2040
403.69125,2201
403.7081,2098
403.72495,2057
403.74179,2096
403.75867,2118
403.77551,2256
403.79236,2243
403.8092,2198
403.82605,2093
403.8429,2154
403.85974,2166
403.87662,2344
403.89346,2408
403.91031,2224
403.92715,2551
403.944,2455
403.96085,2183
403.97769,2071
403.99454,2117
404.01138,2255
404.02823,2087
404.04507,2053
404.06192,2029
404.07877,2074
404.09561,2062
404.11246,2073
404.1293,2211
404.14615,2407
404.16296,2243
404.17981,2127
404.19666,2065
404.2135,2105
404.23035,2066
404.24719,2073
404.26404,2076
404.28085,2111
404.2977,2074
404.31454,2091
404.33139,2093
404.34824,2107
404.36505,2069
404.3819,2087
404.39874,2035
404.41559,2060
404.4324,2005
404.44925,2130
404.46609,2088
404.48291,2074
404.49976,2102
404.5166,2028
404.53342,2032
404.55026,2027
404.56708,2058
404.58392,2045
404.60077,2016
404.61758,2040
404.63443,2075
404.65125,2036
404.66809,2082
404.68491,2108
404.70175,2116
404.71857,2027
404.73541,2058
404.75223,2080
404.76907,2101
404.78589,2032
404.80273,2172
404.81955,2008
404.8364,2071
404.85321,2149
404.87003,2140
404.88687,2040
404.90369,2047
404.92053,2068
404.93735,2105
404.95416,2180
404.97101,2157
404.98782,2151
405.00464,2121
405.02148,2040
405.0383,2246
405.05511,2218
405.07193,2190
405.08878,2490
405.10559,2674
405.12241,2243
405.13922,2230
405.15604,2116
405.17288,2142
405.1897,2187
405.20651,2142
405.22333,2129
405.24014,2295
405.25696,2504
405.27377,2359
405.29062,2473
405.30743,2323
405.32425,2264
405.34106,2186
405.35788,2183
405.37469,2103
405.39151,2238
405.40833,2272
405.42514,2256
405.44196,2561
405.45877,2239
405.47559,2159
405.4924,2348
405.50922,2642
405.52603,2605
405.54285,2310
405.55963,2552
405.57645,2486
405.59326,2448
405.61008,2491
405.62689,2368
405.64371,2447
405.66052,2459
405.67731,2935
405.69412,3069
405.71094,2939
405.72775,3498
405.74457,3649
405.76135,4531
405.77817,4619
405.79498,4146
405.8118,4076
405.82858,4919
405.8454,5711
405.86221,5182
405.879,4492
405.89581,4610
405.91263,4629
405.92941,4708
405.94623,4727
405.96304,5814
405.97983,4890
405.99664,4542
406.01343,4184
406.03024,3698
406.04706,4212
406.06384,3808
406.08066,4315
406.09744,5168
406.11426,5506
406.13104,3994
406.14786,3294
406.16464,3117
406.18146,3126
406.19824,3275
406.21503,3140
406.23184,2842
406.24863,2859
406.26544,2615
406.28223,2446
406.29901,2407
406.31583,2431
406.33261,2502
406.3494,2671
406.36621,2671
406.383,2662
406.39978,2552
406.4166,2596
406.43338,3242
406.45016,3158
406.46695,3427
406.48376,2532
406.50055,2502
406.51733,2534
406.53412,2948
406.55093,2795
406.56772,2302
406.5845,2309
406.60129,2206
406.61807,2245
406.63486,2341
406.65164,2634
406.66843,2850
406.68524,2293
406.70203,2388
406.71881,2550
406.7356,2513
406.75238,2557
406.76917,2289
406.78595,2159
406.80273,2190
406.81952,2428
406.8363,2205
406.85309,2240
406.86987,2099
406.88666,2154
406.90344,2216
406.92023,2123
406.93698,2218
406.95377,2231
406.97055,2166
406.98734,2137
407.00412,2201
407.0209,2205
407.03769,2140
407.05444,2122
407.07123,2040
407.08801,2138
407.1048,2078
407.12158,2174
407.13834,2150
407.15512,2622
407.17191,2275
407.18869,2217
407.20544,2120
407.22223,2122
407.23901,2141
407.25577,2384
407.27255,2650
407.28934,3165
407.30609,3114
407.32288,2333
407.33966,2163
407.35641,2136
407.3732,2108
407.38995,2291
407.40674,2360
407.42349,2234
407.44028,2160
407.45703,2146
407.47382,2130
407.49057,2096
407.50735,2161
407.52411,2140
407.54089,2067
407.55765,2101
407.57443,2054
407.59119,2050
407.60797,2019
407.62473,2140
407.64148,2171
407.65826,2279
407.67502,2992
407.69177,2750
407.70856,2377
407.72531,2397
407.74207,2226
407.75885,2143
407.7756,2151
407.79236,2276
407.80914,2177
407.8259,2105
407.84265,2006
407.85941,2000
407.87616,2121
407.89294,2033
407.9097,2115
407.92645,2067
407.94321,2074
407.95996,2025
407.97672,2049
407.9935,2097
408.01025,2060
408.02701,2251
408.04376,2310
408.06052,2281
408.07727,2078
408.09402,2042
408.11078,2026
408.12753,2074
408.14429,2096
408.16104,2066
408.1778,2117
408.19455,2148
408.2113,2065
408.22806,2024
408.24481,2065
408.26157,2349
408.27832,2376
408.29507,2229
408.31183,2131
408.32855,2053
408.34531,2003
408.36206,2114
408.37881,2105
408.39557,2039
408.41232,2107
408.42905,2025
408.4458,2090
408.46255,2049
408.47931,1988
408.49606,1990
408.51279,2080
408.52954,1980
408.5463,2005
408.56302,2018
408.57977,2169
408.59653,1990
408.61325,1975
408.63,2039
408.64676,2301
408.66348,2099
408.68024,2055
408.69696,1954
408.71371,1914
408.73047,1999
408.74719,1989
408.76395,2088
408.78067,2137
408.79742,2078
408.81415,2187
408.8309,2060
408.84763,2089
408.86438,2310
408.8811,2285
408.89786,2110
408.91458,2021
408.93134,2066
408.94806,2071
408.96478,1993
408.98154,1957
408.99826,2078
409.01498,2234
409.03174,2127
409.04846,2044
409.06519,2068
409.08194,2012
409.09866,1993
409.11539,2010
409.13214,1973
409.14886,2043
409.16559,2003
409.18231,2051
409.19904,2115
409.21579,1961
409.23251,2039
409.24924,2017
409.26596,1958
409.28268,2023
409.29941,2128
409.31616,1987
409.33289,2019
409.34961,2090
409.36633,2025
409.38306,1992
409.39978,1983
409.4165,2049
409.43323,2046
409.44995,2176
409.46667,2024
409.4834,2010
409.50012,2091
409.51685,2097
409.53357,2163
409.55029,2163
409.56702,2471
409.58374,2296
409.60046,2118
409.61719,1989
409.63391,2038
409.6506,2031
409.66733,2025
409.68405,2047
409.70078,2170
409.7175,1989
409.73422,2070
409.75092,1982
409.76764,2026
409.78436,1960
409.80109,1972
409.81778,2030
409.8345,2054
409.85123,2000
409.86795,2144
409.88464,2073
409.90137,2012
409.91809,2043
409.93478,1984
409.95151,2013
409.96823,2063
409.98492,2085
410.00165,2025
410.01834,2250
410.03506,2037
410.05176,2031
410.06848,2097
410.08521,2047
410.1019,2040
410.11862,2026
410.13531,2075
410.15204,2094
410.16873,2327
410.18542,2271
410.20215,2990
410.21884,3246
410.23557,2526
410.25226,2669
410.26898,2759
410.28568,2373
410.30237,2724
410.31909,2344
410.33578,2095
410.35248,2115
410.3692,2164
410.38589,2096
410.40259,2026
410.41931,1982
410.436,2033
410.4527,2007
410.46939,1991
410.48611,1966
410.50281,2052
410.5195,2106
410.53619,1953
410.55289,2057
410.56958,2113
410.5863,2041
410.603,2057
410.61969,1970
410.63638,2078
410.65308,2020
410.66977,2063
410.68646,1997
410.70316,2003
410.71985,1978
410.73654,2117
410.75323,2066
410.76993,2016
410.78662,1995
410.80331,1984
410.82001,2077
410.8367,2016
410.85339,2172
410.87009,2221
410.88678,2064
410.90347,2139
410.92017,2186
410.93686,2191
410.95355,2087
410.97021,2051
410.98691,2066
411.0036,2260
411.02029,2231
411.03699,2050
411.05365,2014
411.07034,2120
411.08704,2111
411.10373,2012
411.12039,2023
411.13708,2009
411.15378,1984
411.17047,2127
411.18713,2300
411.20383,2045
411.22052,2006
411.23718,2039
411.25388,2014
411.27054,2037
411.28723,2147
411.30392,2272
411.32059,2511
411.33728,2998
411.35394,2766
411.37064,2209
411.3873,2001
411.40399,2052
411.42065,1950
411.43735,1975
411.45401,1974
411.4707,1959
411.48737,2032
411.50406,1926
411.52072,1898
411.53738,2037
411.55408,1921
411.57074,1942
411.5874,1943
